Id,Anime Title,Rating,Studio,Source Material,Demographic,Genre,VAs,soup
'35968','WotakuniKoiwaMuzukashii',7.95,A-1Pictures,Webmanga, 'n/a',"['Romance', 'AdultCast', 'OtakuCulture', 'Workplace']","['ItouKento', 'KentoSawashiro', 'SawashiroMiyuki', 'MiyukiDate', 'DateArisa', 'ArisaSugita', 'SugitaTomokazu', 'TomokazuYuuki', 'YuukiAoi', 'AoiKaji', 'KajiYuuki', 'YuukiOkamoto', 'OkamotoNobuhiko', 'NobuhikoTerashima', 'TerashimaTakuma', 'TakumaYashiro', 'YashiroTaku', 'TakuNagae', 'NagaeRika']",WotakuniKoiwaMuzukashii A-1Pictures Webmanga Romance AdultCast OtakuCulture Workplace ItouKento KentoSawashiro SawashiroMiyuki MiyukiDate DateArisa ArisaSugita SugitaTomokazu TomokazuYuuki YuukiAoi AoiKaji KajiYuuki YuukiOkamoto OkamotoNobuhiko NobuhikoTerashima TerashimaTakuma TakumaYashiro YashiroTaku TakuNagae NagaeRika
'30484','Steins;Gate0',8.52,WhiteFox,Visualnovel, 'n/a',"['Drama', 'Sci-Fi', 'Suspense', 'TimeTravel']","['MiyanoMamoru', 'MamoruImai', 'ImaiAsami', 'AsamiHanazawa', 'HanazawaKana', 'KanaTamura', 'TamuraYukari', 'YukariSeki', 'SekiTomokazu', 'TomokazuYahagi', 'YahagiSayuri', 'SayuriKobayashi', 'KobayashiYuu', 'YuuMomoi', 'MomoiHaruko', 'HarukoGotou', 'GotouSaori', 'SaoriTerasoma', 'TerasomaMasaki']",Steins;Gate0 WhiteFox Visualnovel Drama Sci-Fi Suspense TimeTravel MiyanoMamoru MamoruImai ImaiAsami AsamiHanazawa HanazawaKana KanaTamura TamuraYukari YukariSeki SekiTomokazu TomokazuYahagi YahagiSayuri SayuriKobayashi KobayashiYuu YuuMomoi MomoiHaruko HarukoGotou GotouSaori SaoriTerasoma TerasomaMasaki
'36949','ShokugekinoSouma:SannoSara-TootsukiRessha-hen',7.98,J.C.Staff,Manga, 'Shounen',"['Gourmet', 'Ecchi', 'School', 'Shounen']","['MatsuokaYoshitsugu', 'YoshitsuguKanemoto', 'KanemotoHisako', 'HisakoTakahashi', 'TakahashiMinami', 'MinamiAkasaki', 'AkasakiChinatsu', 'ChinatsuItou', 'ItouShizuka', 'ShizukaSakurai', 'SakuraiTakahiro', 'TakahiroOkamoto', 'OkamotoNobuhiko', 'NobuhikoIshigami', 'IshigamiShizuka', 'ShizukaKoyama', 'KoyamaRikiya', 'RikiyaHanae', 'HanaeNatsuki']",ShokugekinoSouma:SannoSara-TootsukiRessha-hen J.C.Staff Manga Gourmet Ecchi School Shounen MatsuokaYoshitsugu YoshitsuguKanemoto KanemotoHisako HisakoTakahashi TakahashiMinami MinamiAkasaki AkasakiChinatsu ChinatsuItou ItouShizuka ShizukaSakurai SakuraiTakahiro TakahiroOkamoto OkamotoNobuhiko NobuhikoIshigami IshigamiShizuka ShizukaKoyama KoyamaRikiya RikiyaHanae HanaeNatsuki
'36296','Hinamatsuri(TV)',8.15,feel.,Manga, 'Seinen',"['Comedy', 'Supernatural', 'Childcare', 'OrganizedCrime', 'Seinen']","['TanakaTakako', 'TakakoNakajima', 'NakajimaYoshiki', 'YoshikiMurakawa', 'MurakawaRie', 'RieHondo', 'HondoKaede', 'KaedeOzawa', 'OzawaAri', 'AriTsuji', 'TsujiShinpachi', 'ShinpachiHikasa', 'HikasaYouko', 'YoukoKawanishi', 'KawanishiKengo', 'KengoInada', 'InadaTetsu', 'TetsuKoyama', 'KoyamaTsuyoshi']",Hinamatsuri(TV) feel. Manga Comedy Supernatural Childcare OrganizedCrime Seinen TanakaTakako TakakoNakajima NakajimaYoshiki YoshikiMurakawa MurakawaRie RieHondo HondoKaede KaedeOzawa OzawaAri AriTsuji TsujiShinpachi ShinpachiHikasa HikasaYouko YoukoKawanishi KawanishiKengo KengoInada InadaTetsu TetsuKoyama KoyamaTsuyoshi
'35760','ShingekinoKyojinSeason3',8.62,WitStudio,Manga, 'Shounen',"['Action', 'Drama', 'Gore', 'Military', 'Survival', 'Shounen']","['KamiyaHiroshi', 'HiroshiKaji', 'KajiYuuki', 'YuukiIshikawa', 'IshikawaYui', 'YuiInoue', 'InoueMarina', 'MarinaMikami', 'MikamiShiori', 'ShioriOno', 'OnoDaisuke', 'DaisukePark', 'ParkRomi', 'RomiKobayashi', 'KobayashiYuu', 'YuuHosoya', 'HosoyaYoshimasa', 'YoshimasaTaniyama', 'TaniyamaKishou']",ShingekinoKyojinSeason3 WitStudio Manga Action Drama Gore Military Survival Shounen KamiyaHiroshi HiroshiKaji KajiYuuki YuukiIshikawa IshikawaYui YuiInoue InoueMarina MarinaMikami MikamiShiori ShioriOno OnoDaisuke DaisukePark ParkRomi RomiKobayashi KobayashiYuu YuuHosoya HosoyaYoshimasa YoshimasaTaniyama TaniyamaKishou
'37675','OverlordIII',7.93,Madhouse,Lightnovel, 'n/a',"['Action', 'Fantasy', 'Supernatural', 'Isekai', 'VideoGame']","['HinoSatoshi', 'SatoshiHara', 'HaraYumi', 'YumiUesaka', 'UesakaSumire', 'SumireNumakura', 'NumakuraManami', 'ManamiKatou', 'KatouMasayuki', 'MasayukiChiba', 'ChibaShigeru', 'ShigeruShindou', 'ShindouKei', 'KeiMiyano', 'MiyanoMamoru', 'MamoruShindou', 'ShindouKei', 'KeiKomatsu', 'KomatsuMikako']",OverlordIII Madhouse Lightnovel Action Fantasy Supernatural Isekai VideoGame HinoSatoshi SatoshiHara HaraYumi YumiUesaka UesakaSumire SumireNumakura NumakuraManami ManamiKatou KatouMasayuki MasayukiChiba ChibaShigeru ShigeruShindou ShindouKei KeiMiyano MiyanoMamoru MamoruShindou ShindouKei KeiKomatsu KomatsuMikako
'36649','BananaFish',8.5,MAPPA,Manga, 'Shoujo',"['Action', 'Adventure', 'Drama', 'Delinquents', 'Shoujo']","['UchidaYuuma', 'YuumaNojima', 'NojimaKenji', 'KenjiFurukawa', 'FurukawaMakoto', 'MakotoFukuyama', 'FukuyamaJun', 'JunChiba', 'ChibaShouya', 'ShouyaMorikawa', 'MorikawaToshiyuki', 'ToshiyukiHirata', 'HirataHiroaki', 'HiroakiNiwa', 'NiwaMasato', 'MasatoFukami', 'FukamiRica', 'RicaMiyake', 'MiyakeKenta']",BananaFish MAPPA Manga Action Adventure Drama Delinquents Shoujo UchidaYuuma YuumaNojima NojimaKenji KenjiFurukawa FurukawaMakoto MakotoFukuyama FukuyamaJun JunChiba ChibaShouya ShouyaMorikawa MorikawaToshiyuki ToshiyukiHirata HirataHiroaki HiroakiNiwa NiwaMasato MasatoFukami FukamiRica RicaMiyake MiyakeKenta
'37105','GrandBlue',8.43,Zero-G,Manga, 'Seinen',"['Comedy', 'Seinen']","['UchidaYuuma', 'YuumaAnzai', 'AnzaiChika', 'ChikaKimura', 'KimuraRyouhei', 'RyouheiAsumi', 'AsumiKana', 'KanaYukinari', 'YukinariToa', 'ToaUchida', 'UchidaMaaya', 'MaayaYasumoto', 'YasumotoHiroki', 'HirokiKonishi', 'KonishiKatsuyuki', 'KatsuyukiYamakita', 'YamakitaSaki', 'SakiHanae', 'HanaeNatsuki']",GrandBlue Zero-G Manga Comedy Seinen UchidaYuuma YuumaAnzai AnzaiChika ChikaKimura KimuraRyouhei RyouheiAsumi AsumiKana KanaYukinari YukinariToa ToaUchida UchidaMaaya MaayaYasumoto YasumotoHiroki HirokiKonishi KonishiKatsuyuki KatsuyukiYamakita YamakitaSaki SakiHanae HanaeNatsuki
'37210','IsekaiMaoutoShoukanShoujonoDoreiMajutsu',6.88,Ajia-Do,Lightnovel, 'n/a',"['Comedy', 'Fantasy', 'Ecchi', 'Harem', 'Isekai']","['MizunakaMasaaki', 'MasaakiWaki', 'WakiAzumi', 'AzumiSerizawa', 'SerizawaYuu', 'YuuOokubo', 'OokuboRumi', 'RumiTanezaki', 'TanezakiAtsumi', 'AtsumiKatou', 'KatouEmiri', 'EmiriOkiayu', 'OkiayuRyoutarou', 'RyoutarouHara', 'HaraYumi', 'YumiOhara', 'OharaSayaka', 'SayakaSenbongi', 'SenbongiSayaka']",IsekaiMaoutoShoukanShoujonoDoreiMajutsu Ajia-Do Lightnovel Comedy Fantasy Ecchi Harem Isekai MizunakaMasaaki MasaakiWaki WakiAzumi AzumiSerizawa SerizawaYuu YuuOokubo OokuboRumi RumiTanezaki TanezakiAtsumi AtsumiKatou KatouEmiri EmiriOkiayu OkiayuRyoutarou RyoutarouHara HaraYumi YumiOhara OharaSayaka SayakaSenbongi SenbongiSayaka
'37141','HatarakuSaibou',7.57,DavidProduction,Manga, 'Shounen',"['Comedy', 'Anthropomorphic', 'Educational', 'Medical', 'Shounen']","['MaenoTomoaki', 'TomoakiHanazawa', 'HanazawaKana', 'KanaNaganawa', 'NaganawaMaria', 'MariaInoue', 'InoueKikuko', 'KikukoOno', 'OnoDaisuke', 'DaisukeOkamoto', 'OkamotoNobuhiko', 'NobuhikoIshida', 'IshidaAkira', 'AkiraYukinari', 'YukinariToa', 'ToaIchimichi', 'IchimichiMao', 'MaoChiba', 'ChibaShouya']",HatarakuSaibou DavidProduction Manga Comedy Anthropomorphic Educational Medical Shounen MaenoTomoaki TomoakiHanazawa HanazawaKana KanaNaganawa NaganawaMaria MariaInoue InoueKikuko KikukoOno OnoDaisuke DaisukeOkamoto OkamotoNobuhiko NobuhikoIshida IshidaAkira AkiraYukinari YukinariToa ToaIchimichi IchimichiMao MaoChiba ChibaShouya
'37450','SeishunButaYarouwaBunnyGirlSenpainoYumewoMinai',8.26,CloverWorks,Lightnovel, 'n/a',"['Comedy', 'Drama', 'Romance', 'Supernatural', 'School']","['SetoAsami', 'AsamiIshikawa', 'IshikawaKaito', 'KaitoTanezaki', 'TanezakiAtsumi', 'AtsumiKubo', 'KuboYurika', 'YurikaTouyama', 'TouyamaNao', 'NaoMinase', 'MinaseInori', 'InoriUchida', 'UchidaMaaya', 'MaayaUchida', 'UchidaYuuma', 'YuumaAkaneya', 'AkaneyaHimika', 'HimikaAikawa', 'AikawaNatsuki']",SeishunButaYarouwaBunnyGirlSenpainoYumewoMinai CloverWorks Lightnovel Comedy Drama Romance Supernatural School SetoAsami AsamiIshikawa IshikawaKaito KaitoTanezaki TanezakiAtsumi AtsumiKubo KuboYurika YurikaTouyama TouyamaNao NaoMinase MinaseInori InoriUchida UchidaMaaya MaayaUchida UchidaYuuma YuumaAkaneya AkaneyaHimika HimikaAikawa AikawaNatsuki
'37430','TenseishitaraSlimeDattaKen',8.13,8bit,Manga, 'n/a',"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Isekai', 'Mythology', 'Reincarnation']","['OkasakiMiho', 'MihoHidaka', 'HidakaRina', 'RinaSakurai', 'SakuraiTakahiro', 'TakahiroSenbongi', 'SenbongiSayaka', 'SayakaIchimichi', 'IchimichiMao', 'MaoMaeno', 'MaenoTomoaki', 'TomoakiFurukawa', 'FurukawaMakoto', 'MakotoHanamori', 'HanamoriYumiri', 'YumiriKobayashi', 'KobayashiChikahiro', 'ChikahiroEguchi', 'EguchiTakuya']",TenseishitaraSlimeDattaKen 8bit Manga Action Adventure Comedy Fantasy Isekai Mythology Reincarnation OkasakiMiho MihoHidaka HidakaRina RinaSakurai SakuraiTakahiro TakahiroSenbongi SenbongiSayaka SayakaIchimichi IchimichiMao MaoMaeno MaenoTomoaki TomoakiFurukawa FurukawaMakoto MakotoHanamori HanamoriYumiri YumiriKobayashi KobayashiChikahiro ChikahiroEguchi EguchiTakuya
'37349','GoblinSlayer',7.42,WhiteFox,Lightnovel, 'n/a',"['Action', 'Adventure', 'Fantasy', 'Gore']","['UmeharaYuuichirou', 'YuuichirouOgura', 'OguraYui', 'YuiIguchi', 'IguchiYuka', 'YukaTouyama', 'TouyamaNao', 'NaoUchida', 'UchidaMaaya', 'MaayaEndou', 'EndouAya', 'AyaHikasa', 'HikasaYouko', 'YoukoSugita', 'SugitaTomokazu', 'TomokazuNakamura', 'NakamuraYuuichi', 'YuuichiMatsuoka', 'MatsuokaYoshitsugu']",GoblinSlayer WhiteFox Lightnovel Action Adventure Fantasy Gore UmeharaYuuichirou YuuichirouOgura OguraYui YuiIguchi IguchiYuka YukaTouyama TouyamaNao NaoUchida UchidaMaaya MaayaEndou EndouAya AyaHikasa HikasaYouko YoukoSugita SugitaTomokazu TomokazuNakamura NakamuraYuuichi YuuichiMatsuoka MatsuokaYoshitsugu
'36474','SwordArtOnline:Alicization',7.56,A-1Pictures,Lightnovel, 'n/a',"['Action', 'Adventure', 'Fantasy', 'VideoGame']","['MatsuokaYoshitsugu', 'YoshitsuguKayano', 'KayanoAi', 'AiShimazaki', 'ShimazakiNobunaga', 'NobunagaTomatsu', 'TomatsuHaruka', 'HarukaSawashiro', 'SawashiroMiyuki', 'MiyukiItou', 'ItouKanae', 'KanaeTaketatsu', 'TaketatsuAyana', 'AyanaHirata', 'HirataHiroaki', 'HiroakiHidaka', 'HidakaRina', 'RinaTakagaki', 'TakagakiAyahi']",SwordArtOnline:Alicization A-1Pictures Lightnovel Action Adventure Fantasy VideoGame MatsuokaYoshitsugu YoshitsuguKayano KayanoAi AiShimazaki ShimazakiNobunaga NobunagaTomatsu TomatsuHaruka HarukaSawashiro SawashiroMiyuki MiyukiItou ItouKanae KanaeTaketatsu TaketatsuAyana AyanaHirata HirataHiroaki HiroakiHidaka HidakaRina RinaTakagaki TakagakiAyahi
'37991','JoJonoKimyounaBoukenPart5:OugonnoKaze',8.58,DavidProduction,Manga, 'Shounen',"['Action', 'Adventure', 'OrganizedCrime', 'Shounen']","['OnoKensho', 'KenshoNakamura', 'NakamuraYuuichi', 'YuuichiToriumi', 'ToriumiKousuke', 'KousukeYamashita', 'YamashitaDaiki', 'DaikiKonishi', 'KonishiKatsuyuki', 'KatsuyukiSuwabe', 'SuwabeJunichi', 'JunichiEnoki', 'EnokiJunya', 'JunyaSenbongi', 'SenbongiSayaka', 'SayakaOno', 'OnoDaisuke', 'DaisukeKomatsu', 'KomatsuFuminori']",JoJonoKimyounaBoukenPart5:OugonnoKaze DavidProduction Manga Action Adventure OrganizedCrime Shounen OnoKensho KenshoNakamura NakamuraYuuichi YuuichiToriumi ToriumiKousuke KousukeYamashita YamashitaDaiki DaikiKonishi KonishiKatsuyuki KatsuyukiSuwabe SuwabeJunichi JunichiEnoki EnokiJunya JunyaSenbongi SenbongiSayaka SayakaOno OnoDaisuke DaisukeKomatsu KomatsuFuminori
'37799','TokyoGhoul:re2ndSeason',6.41,PierrotPierrotPlus,Manga, 'Seinen',"['Action', 'Fantasy', 'Horror', 'Gore', 'Psychological', 'Seinen']","['HanaeNatsuki', 'NatsukiHanae', 'HanaeNatsuki', 'NatsukiSakura', 'SakuraAyane', 'AyaneIshikawa', 'IshikawaKaito', 'KaitoFujiwara', 'FujiwaraNatsumi', 'NatsumiKugimiya', 'KugimiyaRie', 'RieAmamiya', 'AmamiyaSora', 'SoraSakurai', 'SakuraiTakahiro', 'TakahiroMiyano', 'MiyanoMamoru', 'MamoruToyonaga', 'ToyonagaToshiyuki']",TokyoGhoul:re2ndSeason PierrotPierrotPlus Manga Action Fantasy Horror Gore Psychological Seinen HanaeNatsuki NatsukiHanae HanaeNatsuki NatsukiSakura SakuraAyane AyaneIshikawa IshikawaKaito KaitoFujiwara FujiwaraNatsumi NatsumiKugimiya KugimiyaRie RieAmamiya AmamiyaSora SoraSakurai SakuraiTakahiro TakahiroMiyano MiyanoMamoru MamoruToyonaga ToyonagaToshiyuki
'37779','YakusokunoNeverland',8.53,CloverWorks,Manga, 'Shounen',"['Mystery', 'Sci-Fi', 'Suspense', 'Psychological', 'Survival', 'Shounen']","['IseMariya', 'MariyaUchida', 'UchidaMaaya', 'MaayaMorohoshi', 'MorohoshiSumire', 'SumireKouno', 'KounoHiyori', 'HiyoriKaida', 'KaidaYuuko', 'YuukoFujita', 'FujitaNao', 'NaoLynn', 'LynnUeki', 'UekiShinei', 'ShineiOzawa', 'OzawaAri', 'AriKayano', 'KayanoAi']",YakusokunoNeverland CloverWorks Manga Mystery Sci-Fi Suspense Psychological Survival Shounen IseMariya MariyaUchida UchidaMaaya MaayaMorohoshi MorohoshiSumire SumireKouno KounoHiyori HiyoriKaida KaidaYuuko YuukoFujita FujitaNao NaoLynn LynnUeki UekiShinei ShineiOzawa OzawaAri AriKayano KayanoAi
'37999','Kaguya-samawaKokurasetai:Tensai-tachinoRenaiZunousen',8.41,A-1Pictures,Manga, 'Seinen',"['Comedy', 'Psychological', 'RomanticSubtext', 'School', 'Seinen']","['KogaAoi', 'AoiSuzuki', 'SuzukiRyouta', 'RyoutaKohara', 'KoharaKonomi', 'KonomiFurukawa', 'FurukawaMakoto', 'MakotoHanamori', 'HanamoriYumiri', 'YumiriSuzushiro', 'SuzushiroSayumi', 'SayumiKoyasu', 'KoyasuTakehito', 'TakehitoIchinose', 'IchinoseKana', 'KanaAoyama', 'AoyamaYutaka', 'YutakaAsakura', 'AsakuraMomo']",Kaguya-samawaKokurasetai:Tensai-tachinoRenaiZunousen A-1Pictures Manga Comedy Psychological RomanticSubtext School Seinen KogaAoi AoiSuzuki SuzukiRyouta RyoutaKohara KoharaKonomi KonomiFurukawa FurukawaMakoto MakotoHanamori HanamoriYumiri YumiriSuzushiro SuzushiroSayumi SayumiKoyasu KoyasuTakehito TakehitoIchinose IchinoseKana KanaAoyama AoyamaYutaka YutakaAsakura AsakuraMomo
'35790','TatenoYuushanoNariagari',8.01,KinemaCitrus,Lightnovel, 'n/a',"['Action', 'Adventure', 'Drama', 'Fantasy', 'Isekai']","['SetoAsami', 'AsamiIshikawa', 'IshikawaKaito', 'KaitoHidaka', 'HidakaRina', 'RinaHan', 'HanMegumi', 'MegumiUchida', 'UchidaMaaya', 'MaayaInoue', 'InoueKikuko', 'KikukoYasumoto', 'YasumotoHiroki', 'HirokiBridcutt', 'BridcuttSarah', 'SarahEmi', 'EmiMatsuoka', 'MatsuokaYoshitsugu', 'YoshitsuguTange', 'TangeSakura']",TatenoYuushanoNariagari KinemaCitrus Lightnovel Action Adventure Drama Fantasy Isekai SetoAsami AsamiIshikawa IshikawaKaito KaitoHidaka HidakaRina RinaHan HanMegumi MegumiUchida UchidaMaaya MaayaInoue InoueKikuko KikukoYasumoto YasumotoHiroki HirokiBridcutt BridcuttSarah SarahEmi EmiMatsuoka MatsuokaYoshitsugu YoshitsuguTange TangeSakura
'37510','MobPsycho100II',8.81,Bones,Webmanga, 'n/a',"['Action', 'Comedy', 'Supernatural', 'SuperPower']","['SakuraiTakahiro', 'TakahiroItou', 'ItouSetsuo', 'SetsuoOotsuka', 'OotsukaAkio', 'AkioMatsuoka', 'MatsuokaYoshitsugu', 'YoshitsuguIrino', 'IrinoMiyu', 'MiyuSeki', 'SekiToshihiko', 'ToshihikoTanezaki', 'TanezakiAtsumi', 'AtsumiSugiyama', 'SugiyamaNoriaki', 'NoriakiHoshino', 'HoshinoTakanori', 'TakanoriKokuryu', 'KokuryuSachi']",MobPsycho100II Bones Webmanga Action Comedy Supernatural SuperPower SakuraiTakahiro TakahiroItou ItouSetsuo SetsuoOotsuka OotsukaAkio AkioMatsuoka MatsuokaYoshitsugu YoshitsuguIrino IrinoMiyu MiyuSeki SekiToshihiko ToshihikoTanezaki TanezakiAtsumi AtsumiSugiyama SugiyamaNoriaki NoriakiHoshino HoshinoTakanori TakanoriKokuryu KokuryuSachi
'37520','Dororo',8.24,TezukaProductionsMAPPA,Manga, 'Shounen',"['Action', 'Adventure', 'Supernatural', 'Historical', 'Mythology', 'Samurai', 'Shounen']","['SuzukiHiroki', 'HirokiSuzuki', 'SuzukiRio', 'RioMizuki', 'MizukiNana', 'NanaSasaki', 'SasakiMutsumi', 'MutsumiChiba', 'ChibaShouya', 'ShouyaOotsuka', 'OotsukaAkio', 'AkioNakamura', 'NakamuraChie', 'ChieMunakata', 'MunakataMariko', 'MarikoUchida', 'UchidaNaoya']",Dororo TezukaProductionsMAPPA Manga Action Adventure Supernatural Historical Mythology Samurai Shounen SuzukiHiroki HirokiSuzuki SuzukiRio RioMizuki MizukiNana NanaSasaki SasakiMutsumi MutsumiChiba ChibaShouya ShouyaOotsuka OotsukaAkio AkioNakamura NakamuraChie ChieMunakata MunakataMariko MarikoUchida UchidaNaoya
'38101','5-toubunnoHanayome',7.67,TezukaProductions,Manga, 'Shounen',"['Comedy', 'Romance', 'Harem', 'School', 'Shounen']","['ItouMiku', 'MikuTaketatsu', 'TaketatsuAyana', 'AyanaMinase', 'MinaseInori', 'InoriSakura', 'SakuraAyane', 'AyaneHanazawa', 'HanazawaKana', 'KanaMatsuoka', 'MatsuokaYoshitsugu', 'YoshitsuguTakamori', 'TakamoriNatsumi', 'NatsumiHino', 'HinoSatoshi', 'SatoshiKuroda', 'KurodaTakaya', 'TakayaUchida', 'UchidaAya']",5-toubunnoHanayome TezukaProductions Manga Comedy Romance Harem School Shounen ItouMiku MikuTaketatsu TaketatsuAyana AyanaMinase MinaseInori InoriSakura SakuraAyane AyaneHanazawa HanazawaKana KanaMatsuoka MatsuokaYoshitsugu YoshitsuguTakamori TakamoriNatsumi NatsumiHino HinoSatoshi SatoshiKuroda KurodaTakaya TakayaUchida UchidaAya
'37086','Kakegurui××',7.2,MAPPA,Manga, 'Shounen',"['Drama', 'Mystery', 'HighStakesGame', 'Psychological', 'School', 'StrategyGame', 'Shounen']","['HayamiSaori', 'SaoriTanaka', 'TanakaMinami', 'MinamiTokutake', 'TokutakeTatsuya', 'TatsuyaIse', 'IseMariya', 'MariyaSawashiro', 'SawashiroMiyuki', 'MiyukiUdono', 'UdonoMayu', 'MayuSawashiro', 'SawashiroMiyuki', 'MiyukiPark', 'ParkRomi', 'RomiSerizawa', 'SerizawaYuu', 'YuuWakai', 'WakaiYuuki']",Kakegurui×× MAPPA Manga Drama Mystery HighStakesGame Psychological School StrategyGame Shounen HayamiSaori SaoriTanaka TanakaMinami MinamiTokutake TokutakeTatsuya TatsuyaIse IseMariya MariyaSawashiro SawashiroMiyuki MiyukiUdono UdonoMayu MayuSawashiro SawashiroMiyuki MiyukiPark ParkRomi RomiSerizawa SerizawaYuu YuuWakai WakaiYuuki
'37982','DomesticnaKanojo',6.69,Diomedéa,Manga, 'Shounen',"['Drama', 'Romance', 'LovePolygon', 'School', 'Shounen']","['UchidaMaaya', 'MaayaHikasa', 'HikasaYouko', 'YoukoYashiro', 'YashiroTaku', 'TakuYoshimura', 'YoshimuraHaruka', 'HarukaTsuda', 'TsudaKenjirou', 'KenjirouEguchi', 'EguchiTakuya', 'TakuyaMidorikawa', 'MidorikawaHikaru', 'HikaruKohara', 'KoharaKonomi', 'KonomiHatanaka', 'HatanakaTasuku', 'TasukuHino', 'HinoYurika']",DomesticnaKanojo Diomedéa Manga Drama Romance LovePolygon School Shounen UchidaMaaya MaayaHikasa HikasaYouko YoukoYashiro YashiroTaku TakuYoshimura YoshimuraHaruka HarukaTsuda TsudaKenjirou KenjirouEguchi EguchiTakuya TakuyaMidorikawa MidorikawaHikaru HikaruKohara KoharaKonomi KonomiHatanaka HatanakaTasuku TasukuHino HinoYurika
'38000','KimetsunoYaiba',8.53,ufotable,Manga, 'Shounen',"['Action', 'Fantasy', 'Historical', 'Shounen']","['HanaeNatsuki', 'NatsukiShimono', 'ShimonoHiro', 'HiroKitou', 'KitouAkari', 'AkariMatsuoka', 'MatsuokaYoshitsugu', 'YoshitsuguHino', 'HinoSatoshi', 'SatoshiHayami', 'HayamiSaori', 'SaoriSakurai', 'SakuraiTakahiro', 'TakahiroKonishi', 'KonishiKatsuyuki', 'KatsuyukiUeda', 'UedaReina', 'ReinaHanazawa', 'HanazawaKana']",KimetsunoYaiba ufotable Manga Action Fantasy Historical Shounen HanaeNatsuki NatsukiShimono ShimonoHiro HiroKitou KitouAkari AkariMatsuoka MatsuokaYoshitsugu YoshitsuguHino HinoSatoshi SatoshiHayami HayamiSaori SaoriSakurai SakuraiTakahiro TakahiroKonishi KonishiKatsuyuki KatsuyukiUeda UedaReina ReinaHanazawa HanazawaKana
'38524','ShingekinoKyojinSeason3Part2',9.07,WitStudio,Manga, 'Shounen',"['Action', 'Drama', 'Gore', 'Military', 'Survival', 'Shounen']","['KamiyaHiroshi', 'HiroshiKaji', 'KajiYuuki', 'YuukiIshikawa', 'IshikawaYui', 'YuiInoue', 'InoueMarina', 'MarinaOno', 'OnoDaisuke', 'DaisukePark', 'ParkRomi', 'RomiKobayashi', 'KobayashiYuu', 'YuuHosoya', 'HosoyaYoshimasa', 'YoshimasaTaniyama', 'TaniyamaKishou', 'KishouShimamura', 'ShimamuraYuu']",ShingekinoKyojinSeason3Part2 WitStudio Manga Action Drama Gore Military Survival Shounen KamiyaHiroshi HiroshiKaji KajiYuuki YuukiIshikawa IshikawaYui YuiInoue InoueMarina MarinaOno OnoDaisuke DaisukePark ParkRomi RomiKobayashi KobayashiYuu YuuHosoya HosoyaYoshimasa YoshimasaTaniyama TaniyamaKishou KishouShimamura ShimamuraYuu
'34134','OnePunchMan2ndSeason',7.48,J.C.Staff,Webmanga, 'Seinen',"['Action', 'Comedy', 'Parody', 'SuperPower', 'Seinen']","['FurukawaMakoto', 'MakotoIshikawa', 'IshikawaKaito', 'KaitoMidorikawa', 'MidorikawaHikaru', 'HikaruYuuki', 'YuukiAoi', 'AoiNakamura', 'NakamuraYuuichi', 'YuuichiHayami', 'HayamiSaori', 'SaoriKaji', 'KajiYuuki', 'YuukiYasumoto', 'YasumotoHiroki', 'HirokiHatano', 'HatanoWataru', 'WataruOnosaka', 'OnosakaMasaya']",OnePunchMan2ndSeason J.C.Staff Webmanga Action Comedy Parody SuperPower Seinen FurukawaMakoto MakotoIshikawa IshikawaKaito KaitoMidorikawa MidorikawaHikaru HikaruYuuki YuukiAoi AoiNakamura NakamuraYuuichi YuuichiHayami HayamiSaori SaoriKaji KajiYuuki YuukiYasumoto YasumotoHiroki HirokiHatano HatanoWataru WataruOnosaka OnosakaMasaya
'38680','FruitsBasket1stSeason',8.22,TMSEntertainment,Manga, 'Shoujo',"['Drama', 'Fantasy', 'Romance', 'LovePolygon', 'Shoujo']","['UchidaYuuma', 'YuumaIwami', 'IwamiManaka', 'ManakaShimazaki', 'ShimazakiNobunaga', 'NobunagaFurukawa', 'FurukawaMakoto', 'MakotoHan', 'HanMegumi', 'MegumiNakamura', 'NakamuraYuuichi', 'YuuichiSakurai', 'SakuraiTakahiro', 'TakahiroOkitsu', 'OkitsuKazuyuki', 'KazuyukiSatou', 'SatouSatomi', 'SatomiToyosaki', 'ToyosakiAki']",FruitsBasket1stSeason TMSEntertainment Manga Drama Fantasy Romance LovePolygon Shoujo UchidaYuuma YuumaIwami IwamiManaka ManakaShimazaki ShimazakiNobunaga NobunagaFurukawa FurukawaMakoto MakotoHan HanMegumi MegumiNakamura NakamuraYuuichi YuuichiSakurai SakuraiTakahiro TakahiroOkitsu OkitsuKazuyuki KazuyukiSatou SatouSatomi SatomiToyosaki ToyosakiAki
